FormNodeId,QuestionNodeId,EasyVisaId,QuestVersion,DisplayText,
Form_485,Q_3250,FQ_485_3250,quest_version_2,485 - Provide the location of the event:,
Form_485,Q_3251,FQ_485_3251,quest_version_2,485 - Provide the date of the event:,
Form_485,Q_3252,FQ_485_3252,quest_version_2,"485 - Explain why you were arrested, cited, detained, or charged (if applicable):",
Form_485,Q_3253,FQ_485_3253,quest_version_2,"485 - Describe the outcome or disposition of your arrest, detention, citation or charges (if applicable):",
Form_485,Q_3256,FQ_485_3256,quest_version_2,485 - Have you EVER received any proceeds or money from prostitution? ,
Form_485,Q_3257,FQ_485_3257,quest_version_2,485 - Provide the location of the event:,
Form_485,Q_3258,FQ_485_3258,quest_version_2,485 - Provide the date of the event:,
Form_485,Q_3259,FQ_485_3259,quest_version_2,"485 - Explain why you were arrested, cited, detained, or charged (if applicable):",
Form_485,Q_3260,FQ_485_3260,quest_version_2,"485 - Describe the outcome or disposition of your arrest, detention, citation or charges (if applicable):",
Form_485,Q_3261,FQ_485_3261,quest_version_2,485 - Do you intend to engage in illegal gambling or any other form of commercialized vice such as prostitution bootlegging or the sale of child pornography while in the United States?,
Form_485,Q_3263,FQ_485_3263,quest_version_2,485 - Provide the location of the event:,
Form_485,Q_3264,FQ_485_3264,quest_version_2,485 - Provide the date of the event:,
Form_485,Q_3265,FQ_485_3265,quest_version_2,"485 - Explain why you were arrested, cited, detained, or charged (if applicable):",
Form_485,Q_3266,FQ_485_3266,quest_version_2,"485 - Describe the outcome or disposition of your arrest, detention, citation or charges (if applicable):",
Form_485,Q_3269,FQ_485_3269,quest_version_2,485 - Have you EVER while serving as a foreign government official been responsible for or directly carried out violations of religious freedoms? ,
Form_485,Q_3270,FQ_485_3270,quest_version_2,485 - Provide the location of the event:,
Form_485,Q_3271,FQ_485_3271,quest_version_2,485 - Provide the date of the event:,
Form_485,Q_3272,FQ_485_3272,quest_version_2,"485 - Explain why you were arrested, cited, detained, or charged (if applicable):",
Form_485,Q_3273,FQ_485_3273,quest_version_2,"485 - Describe the outcome or disposition of your arrest, detention, citation or charges (if applicable):",
Form_485,Q_3274,FQ_485_3274,quest_version_2,"485 - Have you EVER ordered, incited, called for, committed, assisted, helped with, or otherwise participated in limiting or denying any person's ability to exercise religious beliefs? ",
Form_485,Q_3278,FQ_485_3278,quest_version_2,485 - Please explain what occurred:,
Form_485,Q_3276,FQ_485_3276,quest_version_2,485 - Provide the location of the event:,
Form_485,Q_3277,FQ_485_3277,quest_version_2,485 - Provide the date of the event:,
Form_485,Q_3279,FQ_485_3279,quest_version_2,"485 - Have you EVER ordered, incited, called for, committed, assisted, helped with, or otherwise participated or engaged in any kind of sexual contact or relations with any person who was being forced or threatened to participate or through use of threat?",
Form_485,Q_3283,FQ_485_3283,quest_version_2,485 - Please explain what occurred:,
Form_485,Q_3281,FQ_485_3281,quest_version_2,485 - Provide the location of the event:,
Form_485,Q_3282,FQ_485_3282,quest_version_2,485 - Provide the date of the event:,
Form_485,Q_3284,FQ_485_3284,quest_version_2,485 - Have you EVER induced by force fraud or coercion (or otherwise been involved in) the trafficking of persons for commercial sex acts? ,
Form_485,Q_3285,FQ_485_3285,quest_version_2,485 - Provide the location of the event:,
Form_485,Q_3286,FQ_485_3286,quest_version_2,485 - Provide the date of the event:,
Form_485,Q_3287,FQ_485_3287,quest_version_2,"485 - Explain why you were arrested, cited, detained, or charged (if applicable):",
Form_485,Q_3288,FQ_485_3288,quest_version_2,"485 - Describe the outcome or disposition of your arrest, detention, citation or charges (if applicable):",
Form_485,Q_3289,FQ_485_3289,quest_version_2,485 - Have you EVER knowingly aided abetted assisted conspired or colluded with others in trafficking persons for commercial sex acts or involuntary servitude peonage debt bondage or slavery?,
Form_485,Q_3290,FQ_485_3290,quest_version_2,485 - Provide the location of the event:,
Form_485,Q_3291,FQ_485_3291,quest_version_2,485 - Provide the date of the event:,
Form_485,Q_3292,FQ_485_3292,quest_version_2,"485 - Explain why you were arrested, cited, detained, or charged (if applicable):",
Form_485,Q_3293,FQ_485_3293,quest_version_2,"485 - Describe the outcome or disposition of your arrest, detention, citation or charges (if applicable):",
Form_485,Q_3294,FQ_485_3294,quest_version_2,485 - Have you EVER trafficked a person into involuntary servitude peonage debt bondage or slavery?  Trafficking includes recruiting harboring transporting providing or obtaining a person for labor or services through the use of force fraud or coercion.,
Form_485,Q_3295,FQ_485_3295,quest_version_2,485 - Provide the location of the event:,
Form_485,Q_3296,FQ_485_3296,quest_version_2,485 - Provide the date of the event:,
Form_485,Q_3297,FQ_485_3297,quest_version_2,"485 - Explain why you were arrested, cited, detained, or charged (if applicable):",
Form_485,Q_3298,FQ_485_3298,quest_version_2,"485 - Describe the outcome or disposition of your arrest, detention, citation or charges (if applicable):",
Form_485,Q_3299,FQ_485_3299,quest_version_2,485 - Are you the spouse son or daughter of a foreign national who engaged in the trafficking of persons and have received or obtained within the last five years any financial or other benefits from the illicit activity of your spouse or your parent although you knew or reasonably should have known that this benefit resulted from the illicit activity of your spouse or parent?,
Form_485,Q_3300,FQ_485_3300,quest_version_2,485 - Provide the location of the event:,
Form_485,Q_3301,FQ_485_3301,quest_version_2,485 - Provide the date of the event:,
Form_485,Q_3302,FQ_485_3302,quest_version_2,"485 - Explain why you were arrested, cited, detained, or charged (if applicable):",
Form_485,Q_3303,FQ_485_3303,quest_version_2,"485 - Describe the outcome or disposition of your arrest, detention, citation or charges (if applicable):",
Form_485,Q_3304,FQ_485_3304,quest_version_2,485 - Have you EVER engaged in money laundering or have you EVER knowingly aided assisted conspired or colluded with others in money laundering or do you seek to enter the United States to engage in such activity? ,
Form_485,Q_3305,FQ_485_3305,quest_version_2,485 - Provide the location of the event:,
Form_485,Q_3306,FQ_485_3306,quest_version_2,485 - Provide the date of the event:,
Form_485,Q_3307,FQ_485_3307,quest_version_2,"485 - Explain why you were arrested, cited, detained, or charged (if applicable):",
Form_485,Q_3308,FQ_485_3308,quest_version_2,"485 - Describe the outcome or disposition of your arrest, detention, citation or charges (if applicable):",
Form_485,Q_3309,FQ_485_3309,quest_version_2,485 - Do you plan to practice polygamy in the United States? ,
Form_485,Q_3310,FQ_485_3310,quest_version_2,485 - Please explain the events and circumstances:,
Form_485,Q_3311,FQ_485_3311,quest_version_2,485 - Are you accompanying another foreign national who requires your protection or guardianship but who is inadmissible after being certified by a medical officer as being helpless from sickness physical or mental disability or infancy as described in I N A. section 232(c)? ,
Form_485,Q_3312,FQ_485_3312,quest_version_2,485 - Please explain the events and circumstances:,
Form_485,Q_3313,FQ_485_3313,quest_version_2,485 - Have you EVER assisted in detaining retaining or withholding custody of a U.S. citizen child outside the United States from a U.S. citizen who has been granted custody of the child? ,
Form_485,Q_3314,FQ_485_3314,quest_version_2,485 - Please explain the events and circumstances:,
Form_485,Q_3315,FQ_485_3315,quest_version_2,485 - Have you EVER applied for exemption or discharge from training or service in the U.S. armed forces or in the U.S. National Security Training Corps on the ground that you are a foreign national? ,
Form_485,Q_3316,FQ_485_3316,quest_version_2,485 - Please explain the events and circumstances:,
Form_485,Q_3317,FQ_485_3317,quest_version_2,485 - Have you EVER been relieved or discharged from such training or service on the ground that you are a foreign national?,
Form_485,Q_3318,FQ_485_3318,quest_version_2,485 - Please explain the events and circumstances:,
Form_485,Q_3319,FQ_485_3319,quest_version_2,485 - Have you EVER been convicted of desertion from the U.S. armed forces?,
Form_485,Q_3320,FQ_485_3320,quest_version_2,485 - Please explain the events and circumstances:,
Form_485,Q_3321,FQ_485_3321,quest_version_2,485 - Have you EVER left or remained outside the United States to avoid or evade training or service in the U.S. armed forces in time of war or a period declared by the President to be a national emergency? ,
Form_485,Q_3322,FQ_485_3322,quest_version_2,485 - Please explain the events and circumstances:,
Form_485,Q_3323,FQ_485_3323,quest_version_2,"485 - If you ever  left or remained outside the United States to avoid or evade training or service in the U.S. armed forces in time of war or a period declared by the President to be a national emergency, enter your nationality or immigration status immediately before you left (for example U.S. citizen or national lawful permanent resident nonimmigrant parolee present without admission or parole or any other status)",
Form_485,Q_3324,FQ_485_3324,quest_version_2,"485 - Have you EVER ordered, incited, called for, committed, assisted, helped with, or otherwise participated in acts involving torture or genocide?",
Form_485,Q_3328,FQ_485_3328,quest_version_2,485 - Please explain what occurred:,
Form_485,Q_3326,FQ_485_3326,quest_version_2,485 - Provide the location of the circumstances:,
Form_485,Q_3327,FQ_485_3327,quest_version_2,485 - Provide the date of the event:,
Form_485,Q_3329,FQ_485_3329,quest_version_2,"485 - Have you EVER ordered, incited, called for, committed, assisted, helped with, or otherwise participated in killing any person?",
Form_485,Q_3333,FQ_485_3333,quest_version_2,485 - Please explain what occurred:,
Form_485,Q_3331,FQ_485_3331,quest_version_2,485 - Provide the location of the circumstances:,
Form_485,Q_3332,FQ_485_3332,quest_version_2,485 - Provide the date of the event:,
Form_485,Q_3334,FQ_485_3334,quest_version_2,485 - Have you EVER ordered incited called for committed assisted helped with or otherwise participated in intentionally and severely injuring any person? ,
Form_485,Q_3338,FQ_485_3338,quest_version_2,485 - Please explain what occurred:,
Form_485,Q_3336,FQ_485_3336,quest_version_2,485 - Provide the location of the circumstances:,
Form_485,Q_3337,FQ_485_3337,quest_version_2,485 - Provide the date of the event:,
,,,,,
Form_485,Q_3350,FQ_485_3350,quest_version_2,485 - Do you intend to engage in any activity that violates or evades any law relating to espionage (including spying) or sabotage in the United States?,
Form_485,Q_3351,FQ_485_3351,quest_version_2,"485 - Please explain what you did (or what you intend to do, if applicable):",
Form_485,Q_3352,FQ_485_3352,quest_version_2,485 - Provide the location of the event:,
Form_485,Q_3353,FQ_485_3353,quest_version_2,485 - Provide the date of the event:,
Form_485,Q_3354,FQ_485_3354,quest_version_2,485 - Do you intend to engage in any activity in the United States that violates or evades any law prohibiting the export from the United States of goods technology or sensitive information?,
Form_485,Q_3355,FQ_485_3355,quest_version_2,"485 - Please explain what you did (or what you intend to do, if applicable):",
Form_485,Q_3356,FQ_485_3356,quest_version_2,485 - Provide the location of the event:,
Form_485,Q_3357,FQ_485_3357,quest_version_2,485 - Provide the date of the event:,
Form_485,Q_3358,FQ_485_3358,quest_version_2,485 - Do you intend to engage in any activity whose purpose includes opposing controlling or overthrowing the U.S. Government by force violence or other unlawful means while in the United States? ,
Form_485,Q_3359,FQ_485_3359,quest_version_2,"485 - Please explain what you did (or what you intend to do, if applicable):",
Form_485,Q_3360,FQ_485_3360,quest_version_2,485 - Provide the location of the event:,
Form_485,Q_3361,FQ_485_3361,quest_version_2,485 - Provide the date of the event:,
Form_485,Q_3362,FQ_485_3362,quest_version_2,485 - Do you intend to engage in any activity that could endanger the welfare safety or security of the United States? ,
Form_485,Q_3363,FQ_485_3363,quest_version_2,"485 - Please explain what you did (or what you intend to do, if applicable):",
Form_485,Q_3364,FQ_485_3364,quest_version_2,485 - Provide the location of the event:,
Form_485,Q_3365,FQ_485_3365,quest_version_2,485 - Provide the date of the event:,
Form_485,Q_3366,FQ_485_3366,quest_version_2,485 - Do you intend to engage in any other unlawful activity? ,
Form_485,Q_3367,FQ_485_3367,quest_version_2,"485 - Please explain what you did (or what you intend to do, if applicable):",
Form_485,Q_3368,FQ_485_3368,quest_version_2,485 - Provide the location of the event:,
Form_485,Q_3369,FQ_485_3369,quest_version_2,485 - Provide the date of the event:,
Form_485,Q_3370,FQ_485_3370,quest_version_2,485 - Do you intend to or are you engaged in or upon your entry into the United States do you intend to engage in any activity that could have potentially serious adverse foreign policy consequences for the United States? ,
Form_485,Q_3371,FQ_485_3371,quest_version_2,"485 - Please explain what you did (or what you intend to do, if applicable):",
Form_485,Q_3372,FQ_485_3372,quest_version_2,485 - Provide the location of the event:,
Form_485,Q_3373,FQ_485_3373,quest_version_2,485 - Provide the date of the event:,
Form_485,Q_3374,FQ_485_3374,quest_version_2,485 - Have you EVER committed threatened to commit attempted to commit conspired to commit incited endorsed advocated planned or prepared any of the following: hijacking sabotage kidnapping political assassination or use of a weapon or explosive to harm another individual or cause substantial damage to property? ,
Form_485,Q_3375,FQ_485_3375,quest_version_2,"485 - Please explain what you did (or what you intend to do, if applicable):",
Form_485,Q_3376,FQ_485_3376,quest_version_2,485 - Provide the location of the event:,
Form_485,Q_3377,FQ_485_3377,quest_version_2,485 - Provide the date of the event:,
Form_485,Q_3378,FQ_485_3378,quest_version_2,485 - Have you EVER participated in or been a member of a group or organization that committed threatened to commit attempted to commit conspired to commit incited endorsed advocated planned or prepared any of the following: hijacking sabotage kidnapping political assassination or use of a weapon or explosive to harm another individual or cause substantial damage to property? ,
Form_485,Q_3379,FQ_485_3379,quest_version_2,"485 - Please explain what you did (or what you intend to do, if applicable):",
Form_485,Q_3380,FQ_485_3380,quest_version_2,485 - Provide the location of the event:,
Form_485,Q_3381,FQ_485_3381,quest_version_2,485 - Provide the date of the event:,
Form_485,Q_3382,FQ_485_3382,quest_version_2,485 - Have you EVER recruited members or asked for money or things of value for a group or organization that committed threatened to commit attempted to commit conspired to commit incited endorsed advocated planned or prepared any of the following: hijacking sabotage kidnapping political assassination or use of a weapon or explosive to harm another individual or cause substantial damage to property? ,
Form_485,Q_3383,FQ_485_3383,quest_version_2,"485 - Please explain what you did (or what you intend to do, if applicable):",
Form_485,Q_3384,FQ_485_3384,quest_version_2,485 - Provide the location of the event:,
Form_485,Q_3385,FQ_485_3385,quest_version_2,485 - Provide the date of the event:,
Form_485,Q_3386,FQ_485_3386,quest_version_2,485 - Have you EVER provided money a thing of value services or labor or any other assistance or support for any of the following: hijacking sabotage kidnapping political assassination or use of a weapon or explosive to harm another individual or cause substantial damage to property? ,
Form_485,Q_3387,FQ_485_3387,quest_version_2,"485 - Please explain what you did (or what you intend to do, if applicable):",
Form_485,Q_3388,FQ_485_3388,quest_version_2,485 - Provide the location of the event:,
Form_485,Q_3389,FQ_485_3389,quest_version_2,485 - Provide the date of the event:,
Form_485,Q_3390,FQ_485_3390,quest_version_2,"485 - Have you EVER provided money a thing of value services or labor or any other assistance or support for an individual, group, or organization that committed threatened to commit attempted to commit conspired to commit incited endorsed advocated planned or prepared any of the following: hijacking sabotage kidnapping political assassination or use of a weapon or explosive to harm another individual or cause substantial damage to property? ",
Form_485,Q_3391,FQ_485_3391,quest_version_2,"485 - Please explain what you did (or what you intend to do, if applicable):",
Form_485,Q_3392,FQ_485_3392,quest_version_2,485 - Provide the location of the event:,
Form_485,Q_3393,FQ_485_3393,quest_version_2,485 - Provide the date of the event:,
Form_485,Q_3394,FQ_485_3394,quest_version_2,485 - Have you EVER received any type of military paramilitary or weapons training? ,
Form_485,Q_3395,FQ_485_3395,quest_version_2,"485 - Please explain what you did (or what you intend to do, if applicable):",
Form_485,Q_3396,FQ_485_3396,quest_version_2,485 - Provide the location of the event:,
Form_485,Q_3397,FQ_485_3397,quest_version_2,485 - Provide the date of the event:,
Form_485,Q_3399,FQ_485_3399,quest_version_2,485 - Do you intend to engage in any of the following: hijacking sabotage kidnapping political assassination or use of a weapon or explosive to harm another individual or cause substantial damage to property? ,
Form_485,Q_3400,FQ_485_3400,quest_version_2,"485 - Please explain what you did (or what you intend to do, if applicable):",
Form_485,Q_3401,FQ_485_3401,quest_version_2,485 - Provide the location of the event:,
Form_485,Q_3402,FQ_485_3402,quest_version_2,485 - Provide the date of the event:,
Form_485,Q_3403,FQ_485_3403,quest_version_2,485 - Are you the spouse or child of an individual who EVER committed threatened to commit attempted to commit conspired to commit incited endorsed advocated planned or prepared any of the following: hijacking sabotage kidnapping political assassination or use of a weapon or explosive to harm another individual or cause substantial damage to property? ,
Form_485,Q_3404,FQ_485_3404,quest_version_2,485 - Please explain the relationship and what occurred:,
Form_485,Q_3405,FQ_485_3405,quest_version_2,485 - Provide the location of the circumstances:,
Form_485,Q_3406,FQ_485_3406,quest_version_2,485 - Provide the date of the event:,
Form_485,Q_3407,FQ_485_3407,quest_version_2,485 - Are you the spouse or child of an individual who EVER participated in or been a member or a representative of a group or organization that committed threatened to commit attempted to commit conspired to commit incited endorsed advocated planned or prepared any of the following:  hijacking sabotage kidnapping political assassination or use of a weapon or explosive to harm another individual or cause substantial damage to property? ,
Form_485,Q_3408,FQ_485_3408,quest_version_2,485 - Please explain the relationship and what occurred:,
Form_485,Q_3409,FQ_485_3409,quest_version_2,485 - Provide the location of the circumstances:,
Form_485,Q_3410,FQ_485_3410,quest_version_2,485 - Provide the date of the event:,
Form_485,Q_3411,FQ_485_3411,quest_version_2,485 - Are you the spouse or child of an individual who EVER recruited members or asked for money or things of value for a group or organization that committed threatened to commit attempted to commit conspired to commit incited endorsed advocated planned or prepared any of the following:  hijacking sabotage kidnapping political assassination or use of a weapon or explosive to harm another individual or cause substantial damage to property? ,
Form_485,Q_3412,FQ_485_3412,quest_version_2,485 - Please explain the relationship and what occurred:,
Form_485,Q_3413,FQ_485_3413,quest_version_2,485 - Provide the location of the circumstances:,
Form_485,Q_3414,FQ_485_3414,quest_version_2,485 - Provide the date of the event:,
Form_485,Q_3415,FQ_485_3415,quest_version_2,485 - Are you the spouse or child of an individual who EVER provided money a thing of value services or labor or any other assistance or support  for any of the following:  hijacking sabotage kidnapping political assassination or use of a weapon or explosive to harm another individual or cause substantial damage to property? ,
Form_485,Q_3416,FQ_485_3416,quest_version_2,485 - Please explain the relationship and what occurred:,
Form_485,Q_3417,FQ_485_3417,quest_version_2,485 - Provide the location of the circumstances:,
Form_485,Q_3418,FQ_485_3418,quest_version_2,485 - Provide the date of the event:,
Form_485,Q_3419,FQ_485_3419,quest_version_2,485 - Are you the spouse or child of an individual who EVER provided money a thing of value services or labor or any other assistance or support to an individual group or organization that committed threatened to commit attempted to commit conspired to commit incited endorsed advocated planned or prepared any of the following: hijacking sabotage kidnapping political assassination or use of a weapon or explosive to harm another individual or cause substantial damage to property? ,
Form_485,Q_3420,FQ_485_3420,quest_version_2,485 - Please explain the relationship and what occurred:,
Form_485,Q_3421,FQ_485_3421,quest_version_2,485 - Provide the location of the circumstances:,
Form_485,Q_3422,FQ_485_3422,quest_version_2,485 - Provide the date of the event:,
Form_485,Q_3423,FQ_485_3423,quest_version_2,485 - Are you the spouse or child of an individual who EVER received any type of military paramilitary or weapons training from a group or organization that committed threatened to commit attempted to commit conspired to commit incited endorsed advocated planned or prepared any of the following:  hijacking sabotage kidnapping political assassination or use of a weapon or explosive to harm another individual or cause substantial damage to property? ,
Form_485,Q_3424,FQ_485_3424,quest_version_2,485 - Please explain the relationship and what occurred:,
Form_485,Q_3425,FQ_485_3425,quest_version_2,485 - Provide the location of the circumstances:,
Form_485,Q_3426,FQ_485_3426,quest_version_2,485 - Provide the date of the event:,
Form_485,Q_3467,FQ_485_3467,quest_version_2,485 - Have you EVER assisted or participated in selling providing or transporting weapons to any person who to your knowledge used them against another person? ,
Form_485,Q_3429,FQ_485_3429,quest_version_2,485 - Please explain what occurred:,
Form_485,Q_3430,FQ_485_3430,quest_version_2,485 - Provide the location of the circumstances:,
Form_485,Q_3431,FQ_485_3431,quest_version_2,485 - Provide the date of the event:,
Form_485,Q_3468,FQ_485_3468,quest_version_2,485 - Have you EVER worked volunteered or otherwise served in any prison jail prison camp detention facility labor camp or any other situation that involved detaining persons? ,
Form_485,Q_3434,FQ_485_3434,quest_version_2,485 - Provide the date of the event:,
Form_485,Q_3435,FQ_485_3435,quest_version_2,485 - Please explain what occurred:,
Form_485,Q_3436,FQ_485_3436,quest_version_2,485 - Provide the location of the circumstances:,
Form_485,Q_3437,FQ_485_3437,quest_version_2,485 - Have you EVER been a member of assisted or participated in any group unit or organization of any kind in which you or other persons used any type of weapon against any person or threatened to do so? ,
Form_485,Q_3439,FQ_485_3439,quest_version_2,485 - Provide the date of the event:,
Form_485,Q_3440,FQ_485_3440,quest_version_2,485 - Please explain what occurred:,
Form_485,Q_3441,FQ_485_3441,quest_version_2,485 - Provide the location of the circumstances:,
Form_485,Q_3442,FQ_485_3442,quest_version_2,485 - Have you EVER served in been a member of assisted or participated in any military unit paramilitary unit police unit self-defense unit vigilante unit rebel group guerilla group militia insurgent organization or any other armed group?,
Form_485,Q_3444,FQ_485_3444,quest_version_2,485 - Provide the date of the event:,
Form_485,Q_3445,FQ_485_3445,quest_version_2,485 - Please explain what occurred:,
Form_485,Q_3446,FQ_485_3446,quest_version_2,485 - Provide the location of the circumstances:,
Form_485,Q_3447,FQ_485_3447,quest_version_2,485 - Have you EVER been a member of or in any way affiliated with the Communist Party or any other totalitarian party (in the United States or abroad)?,
Form_485,Q_3448,FQ_485_3448,quest_version_2,485 - Provide the date of the event:,
Form_485,Q_3449,FQ_485_3449,quest_version_2,485 - Please explain what occurred:,
Form_485,Q_3450,FQ_485_3450,quest_version_2,485 - Provide the location of the circumstances:,
Form_485,Q_3452,FQ_485_3452,quest_version_2,"485 - During the period from March 23, 1933 to May 8 1945 did you ever order incite assist or otherwise participate in the persecution of any person because of race religion national origin or political opinion in association with either the Nazi government of Germany or any organization or government associated or allied with the Nazi government of Germany? ",
Form_485,Q_3453,FQ_485_3453,quest_version_2,485 - Provide the date of the event:,
Form_485,Q_3454,FQ_485_3454,quest_version_2,485 - Please explain what occurred:,
Form_485,Q_3455,FQ_485_3455,quest_version_2,485 - Provide the location of the circumstances:,
Form_485,Q_3456,FQ_485_3456,quest_version_2,485 - Have you EVER ordered incited called for committed assisted helped with or otherwise recruited enlisted conscripted or used any person under 15 years of age to serve in or help an armed force or group? ,
Form_485,Q_3458,FQ_485_3458,quest_version_2,485 - Provide the date of the event:,
Form_485,Q_3459,FQ_485_3459,quest_version_2,485 - Please explain what occurred:,
Form_485,Q_3460,FQ_485_3460,quest_version_2,485 - Provide the location of the circumstances:,
Form_485,Q_3461,FQ_485_3461,quest_version_2,485 - Have you EVER ordered incited called for committed assisted helped with or otherwise used any person under 15 years of age to take part in hostilities or to help or provide services to people in combat?,
Form_485,Q_3463,FQ_485_3463,quest_version_2,485 - Provide the date of the event:,
Form_485,Q_3464,FQ_485_3464,quest_version_2,485 - Please explain what occurred:,
Form_485,Q_3465,FQ_485_3465,quest_version_2,485 - Provide the location of the circumstances:,
,,,,,
,,,,,
,,,,,
Form_485,Q_3551,FQ_485_3551,quest_version_2,485 - Have you received public assistance in the United States from any source including the U.S. Government or any state county city or municipality (other than emergency medical treatment)?,
Form_485,Q_3552,FQ_485_3552,quest_version_2,485 - Please explain the events and circumstances:,
Form_485,Q_3553,FQ_485_3553,quest_version_2,485 - Are you likely to receive public assistance in the future in the United States from any source including the U.S. Government or any state county city or municipality (other than emergency medical treatment)?,
Form_485,Q_3554,FQ_485_3554,quest_version_2,485 - Please explain the events and circumstances:,
,,,,,
,,,,,
,,,,,
Form_485,Q_3951,FQ_485_3951,quest_version_2,485 - Daytime Phone Number,
Form_485,Q_3954,FQ_485_3954,quest_version_2,485 - Mobile Phone Number,
Form_485,Q_3956,FQ_485_3956,quest_version_2,485 - USCIS Online Account Number,
Form_485,Q_3957,FQ_485_3957,quest_version_2,485 - Attorney State Bar Number,
Form_485,Q_3958,FQ_485_3958,quest_version_2,485 - Preparer's Family Name (Last name),
Form_485,Q_3959,FQ_485_3959,quest_version_2,485 - Preparer's Given Name (First name),
Form_485,Q_3960,FQ_485_3960,quest_version_2,485 - Preparer's Business or Organization Name,
Form_485,Q_3961,FQ_485_3961,quest_version_2,485 - Preparer's E-mail Address (if any),
Form_485,Q_3962,FQ_485_3962,quest_version_2,485 - Country,
Form_485,Q_3963,FQ_485_3963,quest_version_2,485 - Street Number and Name,
Form_485,Q_3964,FQ_485_3964,quest_version_2,"485 - Does that address have a secondary description (i.e. apartment, suite, or floor)?",
Form_485,Q_3965,FQ_485_3965,quest_version_2,485 - What is the secondary address description?,
Form_485,Q_3966,FQ_485_3966,quest_version_2,485 - Apartment/Suite/Floor Help,
Form_485,Q_3967,FQ_485_3967,quest_version_2,485 - City/Town/Village,
Form_485,Q_3968,FQ_485_3968,quest_version_2,485 - State,
Form_485,Q_3969,FQ_485_3969,quest_version_2,485 - Province/Territory/Prefecture/Parish,
Form_485,Q_3970,FQ_485_3970,quest_version_2,485 - Zip Code,
Form_485,Q_3971,FQ_485_3971,quest_version_2,485 - Postal Code,
,,,,,
,,,,,
,,,,,
Form_485,Q_6063,FQ_485_6063,quest_version_2,"485 - On your initial visa application, select your applicant category (applicant type)",
,,,,,
Form_485,Q_6064,FQ_485_6064,quest_version_2,485 - Given Name (First name),
Form_485,Q_6065,FQ_485_6065,quest_version_2,485 - Middle Name (Do Not Abbreviate),
Form_485,Q_6066,FQ_485_6066,quest_version_2,485 - Family Name/Last Name/Surname,
,,,,,
Form_485,Q_6079,FQ_485_6079,quest_version_2,485 - Date of Birth,
Form_485,Q_6081,FQ_485_6081,quest_version_2,485 - Alien Registration Number (A-Number),
Form_485,Q_6100,FQ_485_6100,quest_version_2,485 - What is your USCIS ELIS Account Number?,
Form_485,Q_6101,FQ_485_6101,quest_version_2,485 - Receipt Number of Principal's Underlying Petition (if any),
,,,,,
,,,,,
,,,,,
Form_601,Q_1609,FQ_601_1609,quest_version_2,"601 - Have you already filed Form I-485, Application to Register Permanent Residence or Adjust Status?",
Form_601,Q_1610,FQ_601_1610,quest_version_2,601 - Please provide the USCIS Receipt Number for your Form I-485,
Form_601,Q_1616,FQ_601_1616,quest_version_2,"601 - Have you have already filed Form I-821, Application for Temporary Protected Status?",
Form_601,Q_1617,FQ_601_1617,quest_version_2,"601 - Provide the USCIS Receipt Number for your Form I-821, if any.",
,,,,,
,,,,,
,,,,,
Form_601,Q_1801,FQ_601_1801,quest_version_2,601 - Select the country (where an U.S. Embassy or Consulate is located) where you will apply for your visa (and have your visa interview).,
Form_601,Q_1802,FQ_601_1802,quest_version_2,601 - In what city is this U.S. Embassy or Consulate located?,
Form_601,Q_1804,FQ_601_1804,quest_version_2,"601 - What is your DOS Consular Case Number, also called an NVC Case Number (if available)",
,,,,,
,,,,,
,,,,,
Form_601,Q_1901,FQ_601_1901,quest_version_2,601 - Given Name (First name),
Form_601,Q_1902,FQ_601_1902,quest_version_2,601 - Middle Name (Do Not Abbreviate),
Form_601,Q_1903,FQ_601_1903,quest_version_2,601 - Family Name/Last Name/Surname,
,,,,,
Form_601,Q_1908,FQ_601_1908,quest_version_2,"601 - List any other Given Name used (e.g. Rich, Rick, Dick):",
Form_601,Q_1910,FQ_601_1910,quest_version_2,601 - List any other Middle Name used:,
Form_601,Q_1912,FQ_601_1912,quest_version_2,"601 - List any other Family Name/Last Name/Surname used (e.g. Smith II, Smith Jr.):",
,,,,,
,,,,,
,,,,,
Form_601,Q_2002,FQ_601_2002,quest_version_2,601 - In what country is your current physical address?,
Form_601,Q_2003,FQ_601_2003,quest_version_2,601 - Street Number and Name,
Form_601,Q_2004,FQ_601_2004,quest_version_2,"601 - Does your address have a secondary description (i.e. apartment, suite, or floor)?",
Form_601,Q_2005,FQ_601_2005,quest_version_2,601 - What is the secondary address description?,
Form_601,Q_2006,FQ_601_2006,quest_version_2,601 - Apartment/Suite/Floor Help,
Form_601,Q_2007,FQ_601_2007,quest_version_2,601 - City/Town/Village,
Form_601,Q_2008,FQ_601_2008,quest_version_2,601 - State,
Form_601,Q_2009,FQ_601_2009,quest_version_2,601 - Province/Territory/Prefecture/Parish,
Form_601,Q_2010,FQ_601_2010,quest_version_2,601 - ZIP Code,
Form_601,Q_2011,FQ_601_2011,quest_version_2,601 - Postal Code,
,,,,,
Form_601,Q_2015,FQ_601_2015,quest_version_2,601 - Is your current mailing address the same as your current physical address?,
Form_601,Q_2016,FQ_601_2016,quest_version_2,601 - Country,
Form_601,Q_2017,FQ_601_2017,quest_version_2,601 - In Care of Name,
Form_601,Q_2018,FQ_601_2018,quest_version_2,601 - Street Number and Name,
Form_601,Q_2019,FQ_601_2019,quest_version_2,"601 - Does your address have a secondary description (i.e. apartment, suite, or floor)?",
