FormNodeId,QuestionNodeId,EasyVisaId,QuestVersion,FieldExpression,FieldType,FormFieldCount,ContinuationSheetRule,OwnFormRule,ContinuationSheetNodeId,RuleClassName,RuleParam
Form_485,Q_3110,PF_485_3110_0,quest_version_1,form1[0].#subform[9].Pt8Line24b_YesNo[1],simple,,,,,,
Form_485,Q_3110,PF_485_3110_1,quest_version_1,form1[0].#subform[9].Pt8Line24b_YesNo[0],simple,,,,,,
Form_485,Q_3111,PF_485_3111_0,quest_version_1,Explanation,repeat,0,,,CS_485_priorImmigrationProceedings_3111,SeeContinuationEndPrintRule|ContinuationHeaderPrintRule,"form1[0].#subform[17].Pt12Line3d_AdditionalInfo[0],form1[0].#subform[17].Pt1Line1a_FamilyName[1],form1[0].#subform[17].Pt1Line1b_GivenName[1],form1[0].#subform[17].Pt1Line1c_MiddleName[1],form1[0].#subform[17].Pt1Line10_AlienNumber[18]|LastName,FirstName,MiddleName,AlienNumber,Page,Part,Item"
Form_485,Q_3112,PF_485_3112_0,quest_version_1,form1[0].#subform[9].Pt8Line24c_YesNo[0],simple,,,,,,
Form_485,Q_3112,PF_485_3112_1,quest_version_1,form1[0].#subform[9].Pt8Line24c_YesNo[1],simple,,,,,,
Form_485,Q_3113,PF_485_3113_0,quest_version_1,Explanation,repeat,0,,,CS_485_priorImmigrationProceedings_3113,SeeContinuationEndPrintRule|ContinuationHeaderPrintRule,"form1[0].#subform[17].Pt12Line3d_AdditionalInfo[0],form1[0].#subform[17].Pt1Line1a_FamilyName[1],form1[0].#subform[17].Pt1Line1b_GivenName[1],form1[0].#subform[17].Pt1Line1c_MiddleName[1],form1[0].#subform[17].Pt1Line10_AlienNumber[18]|LastName,FirstName,MiddleName,AlienNumber,Page,Part,Item"
Form_485,Q_3114,PF_485_3114_0,quest_version_1,form1[0].#subform[12].Pt8Line70_YesNo[1],simple,,,,,,
Form_485,Q_3114,PF_485_3114_1,quest_version_1,form1[0].#subform[12].Pt8Line70_YesNo[0],simple,,,,,,
Form_485,Q_3115,PF_485_3115_0,quest_version_1,Explanation,repeat,0,,,CS_485_priorImmigrationProceedings_3115,SeeContinuationEndPrintRule|ContinuationHeaderPrintRule,"form1[0].#subform[17].Pt12Line3d_AdditionalInfo[0],form1[0].#subform[17].Pt1Line1a_FamilyName[1],form1[0].#subform[17].Pt1Line1b_GivenName[1],form1[0].#subform[17].Pt1Line1c_MiddleName[1],form1[0].#subform[17].Pt1Line10_AlienNumber[18]|LastName,FirstName,MiddleName,AlienNumber,Page,Part,Item"
Form_485,Q_3119,PF_485_3119_0,quest_version_1,form1[0].#subform[12].Pt8Line69_YesNo[1],simple,,,,,,
Form_485,Q_3119,PF_485_3119_1,quest_version_1,form1[0].#subform[12].Pt8Line69_YesNo[0],simple,,,,,,
Form_485,Q_3120,PF_485_3120_0,quest_version_1,Explanation,repeat,0,,,CS_485_priorImmigrationProceedings_3120,SeeContinuationEndPrintRule|ContinuationHeaderPrintRule,"form1[0].#subform[17].Pt12Line3d_AdditionalInfo[0],form1[0].#subform[17].Pt1Line1a_FamilyName[1],form1[0].#subform[17].Pt1Line1b_GivenName[1],form1[0].#subform[17].Pt1Line1c_MiddleName[1],form1[0].#subform[17].Pt1Line10_AlienNumber[18]|LastName,FirstName,MiddleName,AlienNumber,Page,Part,Item"
Form_485,Q_3139,PF_485_3139_0,quest_version_1,form1[0].#subform[12].Pt8Line64_YesNo[0],simple,,,,,,
Form_485,Q_3139,PF_485_3139_1,quest_version_1,form1[0].#subform[12].Pt8Line64_YesNo[1],simple,,,,,,
Form_485,Q_3140,PF_485_3140_0,quest_version_1,Explanation,repeat,0,,,CS_485_priorImmigrationProceedings_3140,SeeContinuationEndPrintRule|ContinuationHeaderPrintRule,"form1[0].#subform[17].Pt12Line3d_AdditionalInfo[0],form1[0].#subform[17].Pt1Line1a_FamilyName[1],form1[0].#subform[17].Pt1Line1b_GivenName[1],form1[0].#subform[17].Pt1Line1c_MiddleName[1],form1[0].#subform[17].Pt1Line10_AlienNumber[18]|LastName,FirstName,MiddleName,AlienNumber,Page,Part,Item"
Form_485,Q_3141,PF_485_3141_0,quest_version_1,form1[0].#subform[12].Pt8Line65_YesNo[1],simple,,,,,,
Form_485,Q_3141,PF_485_3141_1,quest_version_1,form1[0].#subform[12].Pt8Line65_YesNo[0],simple,,,,,,
Form_485,Q_3142,PF_485_3142_0,quest_version_1,Explanation,repeat,0,,,CS_485_priorImmigrationProceedings_3142,SeeContinuationEndPrintRule|ContinuationHeaderPrintRule,"form1[0].#subform[17].Pt12Line3d_AdditionalInfo[0],form1[0].#subform[17].Pt1Line1a_FamilyName[1],form1[0].#subform[17].Pt1Line1b_GivenName[1],form1[0].#subform[17].Pt1Line1c_MiddleName[1],form1[0].#subform[17].Pt1Line10_AlienNumber[18]|LastName,FirstName,MiddleName,AlienNumber,Page,Part,Item"
Form_485,Q_3143,PF_485_3143_0,quest_version_1,form1[0].#subform[12].Pt8Line63_YesNo[1],simple,,,,,,
Form_485,Q_3143,PF_485_3143_1,quest_version_1,form1[0].#subform[12].Pt8Line63_YesNo[0],simple,,,,,,
Form_485,Q_3144,PF_485_3144_0,quest_version_1,form1[0].#subform[12].Pt8Line63b_YesNo[0],simple,,,,,,
Form_485,Q_3144,PF_485_3144_1,quest_version_1,form1[0].#subform[12].Pt8Line63b_YesNo[1],simple,,,,,,
Form_485,Q_3145,PF_485_3145_0,quest_version_1,Explanation,repeat,0,,,CS_485_priorImmigrationProceedings_3145,SeeContinuationEndPrintRule|ContinuationHeaderPrintRule,"form1[0].#subform[17].Pt12Line3d_AdditionalInfo[0],form1[0].#subform[17].Pt1Line1a_FamilyName[1],form1[0].#subform[17].Pt1Line1b_GivenName[1],form1[0].#subform[17].Pt1Line1c_MiddleName[1],form1[0].#subform[17].Pt1Line10_AlienNumber[18]|LastName,FirstName,MiddleName,AlienNumber,Page,Part,Item"
,,,,,,,,,,,
Form_485,Q_3156,PF_485_3156_0,quest_version_1,form1[0].#subform[9].Pt8Line25_YesNo[0],simple,,,,,,
Form_485,Q_3156,PF_485_3156_1,quest_version_1,form1[0].#subform[9].Pt8Line25_YesNo[1],simple,,,,,,
Form_485,Q_3157,PF_485_3157_0,quest_version_1,"Location1,Location2",repeat,0,,,CS_485_criminalHistory,SeeContinuationEndPrintRule,"form1[0].#subform[17].Pt12Line3d_AdditionalInfo[0],form1[0].#subform[17].Pt1Line1a_FamilyName[1],form1[0].#subform[17].Pt1Line1b_GivenName[1],form1[0].#subform[17].Pt1Line1c_MiddleName[1],form1[0].#subform[17].Pt1Line10_AlienNumber[18]"
Form_485,Q_3158,PF_485_3158_0,quest_version_1,"Date1,Date2",repeat,0,,,CS_485_criminalHistory,ContinuationHeaderPrintRule,"LastName,FirstName,MiddleName,AlienNumber,Page,Part,Item"
Form_485,Q_3159,PF_485_3159_0,quest_version_1,"ExplainEvents1,ExplainEvents2",repeat,0,,,CS_485_criminalHistory,,
Form_485,Q_3160,PF_485_3160_0,quest_version_1,"DescribeOutcome1,DescribeOutcome2",repeat,0,,,CS_485_criminalHistory,,
Form_485,Q_3167,PF_485_3167_0,quest_version_1,form1[0].#subform[9].Pt8Line26_YesNo[1],simple,,,,,,
Form_485,Q_3167,PF_485_3167_1,quest_version_1,form1[0].#subform[9].Pt8Line26_YesNo[0],simple,,,,,,
Form_485,Q_3168,PF_485_3168_0,quest_version_1,"Location1,Location2",repeat,0,,,CS_485_criminalHistory_3167,SeeContinuationEndPrintRule,"form1[0].#subform[17].Pt12Line3d_AdditionalInfo[0],form1[0].#subform[17].Pt1Line1a_FamilyName[1],form1[0].#subform[17].Pt1Line1b_GivenName[1],form1[0].#subform[17].Pt1Line1c_MiddleName[1],form1[0].#subform[17].Pt1Line10_AlienNumber[18]"
Form_485,Q_3169,PF_485_3169_0,quest_version_1,"Date1,Date2",repeat,0,,,CS_485_criminalHistory_3167,ContinuationHeaderPrintRule,"LastName,FirstName,MiddleName,AlienNumber,Page,Part,Item"
Form_485,Q_3170,PF_485_3170_0,quest_version_1,"ExplainEvents1,ExplainEvents2",repeat,0,,,CS_485_criminalHistory_3167,,
Form_485,Q_3171,PF_485_3171_0,quest_version_1,"DescribeOutcome1,DescribeOutcome2",repeat,0,,,CS_485_criminalHistory_3167,,
Form_485,Q_3178,PF_485_3178_0,quest_version_1,form1[0].#subform[9].Pt8Line27_YesNo[0],simple,,,,,,
Form_485,Q_3178,PF_485_3178_1,quest_version_1,form1[0].#subform[9].Pt8Line27_YesNo[1],simple,,,,,,
Form_485,Q_3179,PF_485_3179_0,quest_version_1,"Location1,Location2",repeat,0,,,CS_485_criminalHistory_3178,SeeContinuationEndPrintRule,"form1[0].#subform[17].Pt12Line3d_AdditionalInfo[0],form1[0].#subform[17].Pt1Line1a_FamilyName[1],form1[0].#subform[17].Pt1Line1b_GivenName[1],form1[0].#subform[17].Pt1Line1c_MiddleName[1],form1[0].#subform[17].Pt1Line10_AlienNumber[18]"
Form_485,Q_3180,PF_485_3180_0,quest_version_1,"Date1,Date2",repeat,0,,,CS_485_criminalHistory_3178,ContinuationHeaderPrintRule,"LastName,FirstName,MiddleName,AlienNumber,Page,Part,Item"
Form_485,Q_3181,PF_485_3181_0,quest_version_1,"ExplainEvents1,ExplainEvents2",repeat,0,,,CS_485_criminalHistory_3178,,
Form_485,Q_3182,PF_485_3182_0,quest_version_1,"DescribeOutcome1,DescribeOutcome2",repeat,0,,,CS_485_criminalHistory_3178,,
Form_485,Q_3183,PF_485_3183_0,quest_version_1,form1[0].#subform[9].Pt8Line28_YesNo[1],simple,,,,,,
Form_485,Q_3183,PF_485_3183_1,quest_version_1,form1[0].#subform[9].Pt8Line28_YesNo[0],simple,,,,,,
Form_485,Q_3184,PF_485_3184_0,quest_version_1,"Location1,Location2",repeat,0,,,CS_485_criminalHistory_3183,SeeContinuationEndPrintRule,"form1[0].#subform[17].Pt12Line3d_AdditionalInfo[0],form1[0].#subform[17].Pt1Line1a_FamilyName[1],form1[0].#subform[17].Pt1Line1b_GivenName[1],form1[0].#subform[17].Pt1Line1c_MiddleName[1],form1[0].#subform[17].Pt1Line10_AlienNumber[18]"
Form_485,Q_3185,PF_485_3185_0,quest_version_1,"Date1,Date2",repeat,0,,,CS_485_criminalHistory_3183,ContinuationHeaderPrintRule,"LastName,FirstName,MiddleName,AlienNumber,Page,Part,Item"
Form_485,Q_3186,PF_485_3186_0,quest_version_1,"ExplainEvents1,ExplainEvents2",repeat,0,,,CS_485_criminalHistory_3183,,
Form_485,Q_3187,PF_485_3187_0,quest_version_1,"DescribeOutcome1,DescribeOutcome2",repeat,0,,,CS_485_criminalHistory_3183,,
Form_485,Q_3188,PF_485_3188_0,quest_version_1,form1[0].#subform[9].Pt8Line29_YesNo[0],simple,,,,,,
Form_485,Q_3188,PF_485_3188_1,quest_version_1,form1[0].#subform[9].Pt8Line29_YesNo[1],simple,,,,,,
Form_485,Q_3189,PF_485_3189_0,quest_version_1,"Location1,Location2",repeat,0,,,CS_485_criminalHistory_3188,SeeContinuationEndPrintRule,"form1[0].#subform[17].Pt12Line3d_AdditionalInfo[0],form1[0].#subform[17].Pt1Line1a_FamilyName[1],form1[0].#subform[17].Pt1Line1b_GivenName[1],form1[0].#subform[17].Pt1Line1c_MiddleName[1],form1[0].#subform[17].Pt1Line10_AlienNumber[18]"
Form_485,Q_3190,PF_485_3190_0,quest_version_1,"Date1,Date2",repeat,0,,,CS_485_criminalHistory_3188,ContinuationHeaderPrintRule,"LastName,FirstName,MiddleName,AlienNumber,Page,Part,Item"
Form_485,Q_3191,PF_485_3191_0,quest_version_1,"ExplainEvents1,ExplainEvents2",repeat,0,,,CS_485_criminalHistory_3188,,
Form_485,Q_3192,PF_485_3192_0,quest_version_1,"DescribeOutcome1,DescribeOutcome2",repeat,0,,,CS_485_criminalHistory_3188,,
Form_485,Q_3193,PF_485_3193_0,quest_version_1,form1[0].#subform[10].Pt8Line31_YesNo[1],simple,,,,,,
Form_485,Q_3193,PF_485_3193_1,quest_version_1,form1[0].#subform[10].Pt8Line31_YesNo[0],simple,,,,,,
Form_485,Q_3194,PF_485_3194_0,quest_version_1,"Location1,Location2",repeat,0,,,CS_485_criminalHistory_3193,SeeContinuationEndPrintRule,"form1[0].#subform[17].Pt12Line3d_AdditionalInfo[0],form1[0].#subform[17].Pt1Line1a_FamilyName[1],form1[0].#subform[17].Pt1Line1b_GivenName[1],form1[0].#subform[17].Pt1Line1c_MiddleName[1],form1[0].#subform[17].Pt1Line10_AlienNumber[18]"
Form_485,Q_3195,PF_485_3195_0,quest_version_1,"Date1,Date2",repeat,0,,,CS_485_criminalHistory_3193,ContinuationHeaderPrintRule,"LastName,FirstName,MiddleName,AlienNumber,Page,Part,Item"
Form_485,Q_3196,PF_485_3196_0,quest_version_1,"ExplainEvents1,ExplainEvents2",repeat,0,,,CS_485_criminalHistory_3193,,
Form_485,Q_3197,PF_485_3197_0,quest_version_1,"DescribeOutcome1,DescribeOutcome2",repeat,0,,,CS_485_criminalHistory_3193,,
Form_485,Q_3207,PF_485_3207_0,quest_version_1,form1[0].#subform[10].Pt8Line39_YesNo[1],simple,,,,,,
Form_485,Q_3207,PF_485_3207_1,quest_version_1,form1[0].#subform[10].Pt8Line39_YesNo[0],simple,,,,,,
Form_485,Q_3208,PF_485_3208_0,quest_version_1,"Location1,Location2",repeat,0,,,CS_485_criminalHistory_3207,SeeContinuationEndPrintRule,"form1[0].#subform[17].Pt12Line3d_AdditionalInfo[0],form1[0].#subform[17].Pt1Line1a_FamilyName[1],form1[0].#subform[17].Pt1Line1b_GivenName[1],form1[0].#subform[17].Pt1Line1c_MiddleName[1],form1[0].#subform[17].Pt1Line10_AlienNumber[18]"
Form_485,Q_3209,PF_485_3209_0,quest_version_1,"Date1,Date2",repeat,0,,,CS_485_criminalHistory_3207,ContinuationHeaderPrintRule,"LastName,FirstName,MiddleName,AlienNumber,Page,Part,Item"
Form_485,Q_3210,PF_485_3210_0,quest_version_1,"ExplainEvents1,ExplainEvents2",repeat,0,,,CS_485_criminalHistory_3207,,
Form_485,Q_3211,PF_485_3211_0,quest_version_1,"DescribeOutcome1,DescribeOutcome2",repeat,0,,,CS_485_criminalHistory_3207,,
Form_485,Q_3216,PF_485_3216_0,quest_version_1,form1[0].#subform[9].Pt8Line30_YesNo[1],simple,,,,,,
Form_485,Q_3216,PF_485_3216_1,quest_version_1,form1[0].#subform[9].Pt8Line30_YesNo[0],simple,,,,,,
Form_485,Q_3217,PF_485_3217_0,quest_version_1,"Location1,Location2",repeat,0,,,CS_485_criminalHistory_3216,SeeContinuationEndPrintRule,"form1[0].#subform[17].Pt12Line3d_AdditionalInfo[0],form1[0].#subform[17].Pt1Line1a_FamilyName[1],form1[0].#subform[17].Pt1Line1b_GivenName[1],form1[0].#subform[17].Pt1Line1c_MiddleName[1],form1[0].#subform[17].Pt1Line10_AlienNumber[18]"
Form_485,Q_3218,PF_485_3218_0,quest_version_1,"Date1,Date2",repeat,0,,,CS_485_criminalHistory_3216,ContinuationHeaderPrintRule,"LastName,FirstName,MiddleName,AlienNumber,Page,Part,Item"
Form_485,Q_3219,PF_485_3219_0,quest_version_1,"ExplainEvents1,ExplainEvents2",repeat,0,,,CS_485_criminalHistory_3216,,
Form_485,Q_3220,PF_485_3220_0,quest_version_1,"DescribeOutcome1,DescribeOutcome2",repeat,0,,,CS_485_criminalHistory_3216,,
Form_485,Q_3221,PF_485_3221_0,quest_version_1,form1[0].#subform[10].Pt8Line32_YesNo[0],simple,,,,,,
Form_485,Q_3221,PF_485_3221_1,quest_version_1,form1[0].#subform[10].Pt8Line32_YesNo[1],simple,,,,,,
Form_485,Q_3222,PF_485_3222_0,quest_version_1,"Location1,Location2",repeat,0,,,CS_485_criminalHistory_3221,SeeContinuationEndPrintRule,"form1[0].#subform[17].Pt12Line3d_AdditionalInfo[0],form1[0].#subform[17].Pt1Line1a_FamilyName[1],form1[0].#subform[17].Pt1Line1b_GivenName[1],form1[0].#subform[17].Pt1Line1c_MiddleName[1],form1[0].#subform[17].Pt1Line10_AlienNumber[18]"
Form_485,Q_3223,PF_485_3223_0,quest_version_1,"Date1,Date2",repeat,0,,,CS_485_criminalHistory_3221,ContinuationHeaderPrintRule,"LastName,FirstName,MiddleName,AlienNumber,Page,Part,Item"
Form_485,Q_3224,PF_485_3224_0,quest_version_1,"ExplainEvents1,ExplainEvents2",repeat,0,,,CS_485_criminalHistory_3221,,
Form_485,Q_3225,PF_485_3225_0,quest_version_1,"DescribeOutcome1,DescribeOutcome2",repeat,0,,,CS_485_criminalHistory_3221,,
Form_485,Q_3227,PF_485_3227_0,quest_version_1,form1[0].#subform[10].Pt8Line33_YesNo[1],simple,,,,,,
Form_485,Q_3227,PF_485_3227_1,quest_version_1,form1[0].#subform[10].Pt8Line33_YesNo[0],simple,,,,,,
Form_485,Q_3228,PF_485_3228_0,quest_version_1,"Location1,Location2",repeat,0,,,CS_485_criminalHistory_3227,SeeContinuationEndPrintRule,"form1[0].#subform[17].Pt12Line3d_AdditionalInfo[0],form1[0].#subform[17].Pt1Line1a_FamilyName[1],form1[0].#subform[17].Pt1Line1b_GivenName[1],form1[0].#subform[17].Pt1Line1c_MiddleName[1],form1[0].#subform[17].Pt1Line10_AlienNumber[18]"
Form_485,Q_3229,PF_485_3229_0,quest_version_1,"Date1,Date2",repeat,0,,,CS_485_criminalHistory_3227,ContinuationHeaderPrintRule,"LastName,FirstName,MiddleName,AlienNumber,Page,Part,Item"
Form_485,Q_3230,PF_485_3230_0,quest_version_1,"ExplainEvents1,ExplainEvents2",repeat,0,,,CS_485_criminalHistory_3227,,
Form_485,Q_3231,PF_485_3231_0,quest_version_1,"DescribeOutcome1,DescribeOutcome2",repeat,0,,,CS_485_criminalHistory_3227,,
Form_485,Q_3233,PF_485_3233_0,quest_version_1,form1[0].#subform[10].Pt8Line34_YesNo[1],simple,,,,,,
Form_485,Q_3233,PF_485_3233_1,quest_version_1,form1[0].#subform[10].Pt8Line34_YesNo[0],simple,,,,,,
Form_485,Q_3234,PF_485_3234_0,quest_version_1,"Location1,Location2",repeat,0,,,CS_485_criminalHistory_3233,SeeContinuationEndPrintRule,"form1[0].#subform[17].Pt12Line3d_AdditionalInfo[0],form1[0].#subform[17].Pt1Line1a_FamilyName[1],form1[0].#subform[17].Pt1Line1b_GivenName[1],form1[0].#subform[17].Pt1Line1c_MiddleName[1],form1[0].#subform[17].Pt1Line10_AlienNumber[18]"
Form_485,Q_3235,PF_485_3235_0,quest_version_1,"Date1,Date2",repeat,0,,,CS_485_criminalHistory_3233,ContinuationHeaderPrintRule,"LastName,FirstName,MiddleName,AlienNumber,Page,Part,Item"
Form_485,Q_3236,PF_485_3236_0,quest_version_1,"ExplainEvents1,ExplainEvents2",repeat,0,,,CS_485_criminalHistory_3233,,
Form_485,Q_3237,PF_485_3237_0,quest_version_1,"DescribeOutcome1,DescribeOutcome2",repeat,0,,,CS_485_criminalHistory_3233,,
Form_485,Q_3238,PF_485_3238_0,quest_version_1,form1[0].#subform[10].Pt8Line35_YesNo[1],simple,,,,,,
Form_485,Q_3238,PF_485_3238_1,quest_version_1,form1[0].#subform[10].Pt8Line35_YesNo[0],simple,,,,,,
Form_485,Q_3239,PF_485_3239_0,quest_version_1,"Location1,Location2",repeat,0,,,CS_485_criminalHistory_3238,SeeContinuationEndPrintRule,"form1[0].#subform[17].Pt12Line3d_AdditionalInfo[0],form1[0].#subform[17].Pt1Line1a_FamilyName[1],form1[0].#subform[17].Pt1Line1b_GivenName[1],form1[0].#subform[17].Pt1Line1c_MiddleName[1],form1[0].#subform[17].Pt1Line10_AlienNumber[18]"
Form_485,Q_3240,PF_485_3240_0,quest_version_1,"Date1,Date2",repeat,0,,,CS_485_criminalHistory_3238,ContinuationHeaderPrintRule,"LastName,FirstName,MiddleName,AlienNumber,Page,Part,Item"
Form_485,Q_3241,PF_485_3241_0,quest_version_1,"ExplainEvents1,ExplainEvents2",repeat,0,,,CS_485_criminalHistory_3238,,
Form_485,Q_3242,PF_485_3242_0,quest_version_1,"DescribeOutcome1,DescribeOutcome2",repeat,0,,,CS_485_criminalHistory_3238,,
Form_485,Q_3249,PF_485_3249_0,quest_version_1,form1[0].#subform[10].Pt8Line36_YesNo[0],simple,,,,,,
Form_485,Q_3249,PF_485_3249_1,quest_version_1,form1[0].#subform[10].Pt8Line36_YesNo[1],simple,,,,,,
Form_485,Q_3250,PF_485_3250_0,quest_version_1,"Location1,Location2",repeat,0,,,CS_485_criminalHistory_3249,SeeContinuationEndPrintRule,"form1[0].#subform[17].Pt12Line3d_AdditionalInfo[0],form1[0].#subform[17].Pt1Line1a_FamilyName[1],form1[0].#subform[17].Pt1Line1b_GivenName[1],form1[0].#subform[17].Pt1Line1c_MiddleName[1],form1[0].#subform[17].Pt1Line10_AlienNumber[18]"
Form_485,Q_3251,PF_485_3251_0,quest_version_1,"Date1,Date2",repeat,0,,,CS_485_criminalHistory_3249,ContinuationHeaderPrintRule,"LastName,FirstName,MiddleName,AlienNumber,Page,Part,Item"
Form_485,Q_3252,PF_485_3252_0,quest_version_1,"ExplainEvents1,ExplainEvents2",repeat,0,,,CS_485_criminalHistory_3249,,
Form_485,Q_3253,PF_485_3253_0,quest_version_1,"DescribeOutcome1,DescribeOutcome2",repeat,0,,,CS_485_criminalHistory_3249,,
Form_485,Q_3256,PF_485_3256_0,quest_version_1,form1[0].#subform[10].Pt8Line37_YesNo[1],simple,,,,,,
Form_485,Q_3256,PF_485_3256_1,quest_version_1,form1[0].#subform[10].Pt8Line37_YesNo[0],simple,,,,,,
Form_485,Q_3257,PF_485_3257_0,quest_version_1,"Location1,Location2",repeat,0,,,CS_485_criminalHistory_3256,SeeContinuationEndPrintRule,"form1[0].#subform[17].Pt12Line3d_AdditionalInfo[0],form1[0].#subform[17].Pt1Line1a_FamilyName[1],form1[0].#subform[17].Pt1Line1b_GivenName[1],form1[0].#subform[17].Pt1Line1c_MiddleName[1],form1[0].#subform[17].Pt1Line10_AlienNumber[18]"
Form_485,Q_3258,PF_485_3258_0,quest_version_1,"Date1,Date2",repeat,0,,,CS_485_criminalHistory_3256,ContinuationHeaderPrintRule,"LastName,FirstName,MiddleName,AlienNumber,Page,Part,Item"
Form_485,Q_3259,PF_485_3259_0,quest_version_1,"ExplainEvents1,ExplainEvents2",repeat,0,,,CS_485_criminalHistory_3256,,
Form_485,Q_3260,PF_485_3260_0,quest_version_1,"DescribeOutcome1,DescribeOutcome2",repeat,0,,,CS_485_criminalHistory_3256,,
Form_485,Q_3261,PF_485_3261_0,quest_version_1,form1[0].#subform[10].Pt8Line38_YesNo[0],simple,,,,,,
Form_485,Q_3261,PF_485_3261_1,quest_version_1,form1[0].#subform[10].Pt8Line38_YesNo[1],simple,,,,,,
Form_485,Q_3263,PF_485_3263_0,quest_version_1,"Location1,Location2",repeat,0,,,CS_485_criminalHistory_3261,SeeContinuationEndPrintRule,"form1[0].#subform[17].Pt12Line3d_AdditionalInfo[0],form1[0].#subform[17].Pt1Line1a_FamilyName[1],form1[0].#subform[17].Pt1Line1b_GivenName[1],form1[0].#subform[17].Pt1Line1c_MiddleName[1],form1[0].#subform[17].Pt1Line10_AlienNumber[18]"
Form_485,Q_3264,PF_485_3264_0,quest_version_1,"Date1,Date2",repeat,0,,,CS_485_criminalHistory_3261,ContinuationHeaderPrintRule,"LastName,FirstName,MiddleName,AlienNumber,Page,Part,Item"
Form_485,Q_3265,PF_485_3265_0,quest_version_1,"ExplainEvents1,ExplainEvents2",repeat,0,,,CS_485_criminalHistory_3261,,
Form_485,Q_3266,PF_485_3266_0,quest_version_1,"DescribeOutcome1,DescribeOutcome2",repeat,0,,,CS_485_criminalHistory_3261,,
Form_485,Q_3269,PF_485_3269_0,quest_version_1,form1[0].#subform[10].Pt8Line40_YesNo[0],simple,,,,,,
Form_485,Q_3269,PF_485_3269_1,quest_version_1,form1[0].#subform[10].Pt8Line40_YesNo[1],simple,,,,,,
Form_485,Q_3270,PF_485_3270_0,quest_version_1,"Location1,Location2",repeat,0,,,CS_485_criminalHistory_3269,SeeContinuationEndPrintRule,"form1[0].#subform[17].Pt12Line3d_AdditionalInfo[0],form1[0].#subform[17].Pt1Line1a_FamilyName[1],form1[0].#subform[17].Pt1Line1b_GivenName[1],form1[0].#subform[17].Pt1Line1c_MiddleName[1],form1[0].#subform[17].Pt1Line10_AlienNumber[18]"
Form_485,Q_3271,PF_485_3271_0,quest_version_1,"Date1,Date2",repeat,0,,,CS_485_criminalHistory_3269,ContinuationHeaderPrintRule,"LastName,FirstName,MiddleName,AlienNumber,Page,Part,Item"
Form_485,Q_3272,PF_485_3272_0,quest_version_1,"ExplainEvents1,ExplainEvents2",repeat,0,,,CS_485_criminalHistory_3269,,
Form_485,Q_3273,PF_485_3273_0,quest_version_1,"DescribeOutcome1,DescribeOutcome2",repeat,0,,,CS_485_criminalHistory_3269,,
Form_485,Q_3274,PF_485_3274_0,quest_version_1,form1[0].#subform[12].Pt8Line58e_YesNo[0],simple,,,,,,
Form_485,Q_3274,PF_485_3274_1,quest_version_1,form1[0].#subform[12].Pt8Line58e_YesNo[1],simple,,,,,,
Form_485,Q_3278,PF_485_3278_0,quest_version_1,"Explaination1,Explaination2",repeat,0,,,CS_485_criminalHistory_3274,,
Form_485,Q_3276,PF_485_3276_0,quest_version_1,"Location1,Location2",repeat,0,,,CS_485_criminalHistory_3274,SeeContinuationEndPrintRule,"form1[0].#subform[17].Pt12Line3d_AdditionalInfo[0],form1[0].#subform[17].Pt1Line1a_FamilyName[1],form1[0].#subform[17].Pt1Line1b_GivenName[1],form1[0].#subform[17].Pt1Line1c_MiddleName[1],form1[0].#subform[17].Pt1Line10_AlienNumber[18]"
Form_485,Q_3277,PF_485_3277_0,quest_version_1,"Date1,Date2",repeat,0,,,CS_485_criminalHistory_3274,ContinuationHeaderPrintRule,"LastName,FirstName,MiddleName,AlienNumber,Page,Part,Item"
Form_485,Q_3279,PF_485_3279_0,quest_version_1,form1[0].#subform[12].Pt8Line58d_YesNo[1],simple,,,,,,
Form_485,Q_3279,PF_485_3279_1,quest_version_1,form1[0].#subform[12].Pt8Line58d_YesNo[0],simple,,,,,,
Form_485,Q_3283,PF_485_3283_0,quest_version_1,"Explaination1,Explaination2",repeat,0,,,CS_485_criminalHistory_3279,,
Form_485,Q_3281,PF_485_3281_0,quest_version_1,"Location1,Location2",repeat,0,,,CS_485_criminalHistory_3279,SeeContinuationEndPrintRule,"form1[0].#subform[17].Pt12Line3d_AdditionalInfo[0],form1[0].#subform[17].Pt1Line1a_FamilyName[1],form1[0].#subform[17].Pt1Line1b_GivenName[1],form1[0].#subform[17].Pt1Line1c_MiddleName[1],form1[0].#subform[17].Pt1Line10_AlienNumber[18]"
Form_485,Q_3282,PF_485_3282_0,quest_version_1,"Date1,Date2",repeat,0,,,CS_485_criminalHistory_3279,ContinuationHeaderPrintRule,"LastName,FirstName,MiddleName,AlienNumber,Page,Part,Item"
Form_485,Q_3284,PF_485_3284_0,quest_version_1,form1[0].#subform[10].Pt8Line41_YesNo[1],simple,,,,,,
Form_485,Q_3284,PF_485_3284_1,quest_version_1,form1[0].#subform[10].Pt8Line41_YesNo[0],simple,,,,,,
Form_485,Q_3285,PF_485_3285_0,quest_version_1,"Location1,Location2",repeat,0,,,CS_485_criminalHistory_3284,SeeContinuationEndPrintRule,"form1[0].#subform[17].Pt12Line3d_AdditionalInfo[0],form1[0].#subform[17].Pt1Line1a_FamilyName[1],form1[0].#subform[17].Pt1Line1b_GivenName[1],form1[0].#subform[17].Pt1Line1c_MiddleName[1],form1[0].#subform[17].Pt1Line10_AlienNumber[18]"
