SectionNodeId,SectionNodeName,SubSectionNodeId,SubSectionNodeName,EasyVisaId,QuestVersion,Name,DisplayText,DataType,InputType,InputSourceType,Actionable,Refresh,RuleClassName,RuleParam,VisibilityRuleClassName,VisibilityRuleParam,InputTypeSourceRule,InputTypeSourceRuleParam,DisplayTextRule,DisplayTextRuleParam,TooltipRule,AttributeRule,AttributeRuleParam,AnswerCompletionValidationRule,AnswerCompletionValidationRuleParam,AnswerVisibilityValidationRule,AnswerVisibilityValidationRuleParam,AnswerValidationRule,AnswerValidationRuleParam,ExcludeFromPercentageCalculation,PdfFieldRelationshipRule,PdfFieldRelationshipRuleParam,DisplayOrderChildren,DefaultValue,WrapperName,StyleClassName,Readonly,ErrorMessage,ContextualClue,Tooltip
Sec_familyInformationForBeneficiary,Family Information,SubSec_currentSpouseForBeneficiary,Current Spouse,Q_2808,quest_version_3,currentSpouse_Street,What is this spouse's street number and name?,string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,3256 Commercial Street,"To avoid any mailing problems, EasyVisa recommends spelling out your street descriptor (Street, Avenue, Road, Drive, Boulevard, Way, Court, etc)"
Sec_familyInformationForBeneficiary,Family Information,SubSec_currentSpouseForBeneficiary,Current Spouse,Q_2809,quest_version_3,currentSpouse_DoesHaveSecondaryAddressDesc,"What is this spouse's address have a secondary description (i.e. apartment, suite, or floor)?",string,radio,yesNoRadioButton,TRUE,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_currentSpouseForBeneficiary,Current Spouse,Q_2810,quest_version_3,currentSpouse_secondaryAddressDesc,What is the secondary address description?,string,radio,secondaryAddressDescRadioButton,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_currentSpouseForBeneficiary,Current Spouse,Q_2811,quest_version_3,currentSpouse_Apartment,What is this spouse's Apartment/Suite/Floor?,string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,"i.e. 3B, 18, 2nd etc.",
Sec_familyInformationForBeneficiary,Family Information,SubSec_currentSpouseForBeneficiary,Current Spouse,Q_2812,quest_version_3,currentSPouse_City,What is this spouse's City/Town/Village?,string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_currentSpouseForBeneficiary,Current Spouse,Q_2813,quest_version_3,currentSpouse_State,What is this spouse's State?,string,ev-ngselect,stateListDropdown,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_currentSpouseForBeneficiary,Current Spouse,Q_2814,quest_version_3,cureentSpouse_Territory,What is this spouse's Province/State/Territory/Prefecture/Parish?,string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_currentSpouseForBeneficiary,Current Spouse,Q_2815,quest_version_3,cureentSpouse_Zipcode,What is this spouse's ZIP code?,number,ev-numberinput,,,,,,,,,,,,,NumberInputAttributeRule,5,NumberInputAnswerCompletionRule,5,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_currentSpouseForBeneficiary,Current Spouse,Q_2816,quest_version_3,cureentSpouse_Postalcode,What is this spouse's Postal code?,string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_currentSpouseChildrenForBeneficiary,Current Spouse's Children,Q_2819,quest_version_3,doesYourCurrentSpouseHaveChildren,Does your current spouse have any children?,string,radio,yesNoRadioButton,TRUE,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_currentSpouseChildrenForBeneficiary,Current Spouse's Children,Q_2820,quest_version_3,currentSpouseChildren_FirstName,Given Name (First name),string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,"Do NOT use honorific title prefixes (e.g. Dr., Mr. Mrs. Esq.) in the first name field."
Sec_familyInformationForBeneficiary,Family Information,SubSec_currentSpouseChildrenForBeneficiary,Current Spouse's Children,Q_2821,quest_version_3,currentSpouseChildren_MiddleName,Middle Name (Do Not Abbreviate),string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,"Unless your middle name is only one initial, then you must spell out your name out in its entirety.<br/><br/>If you use your maiden name as your middle name, then enter it here. "
Sec_familyInformationForBeneficiary,Family Information,SubSec_currentSpouseChildrenForBeneficiary,Current Spouse's Children,Q_2822,quest_version_3,currentSpouseChildren_LastName,Family Name/Last Name/Surname,string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_currentSpouseChildrenForBeneficiary,Current Spouse's Children,Q_2823,quest_version_3,currentSpouseChildren_CountryOfBirth,Country of Birth,string,ev-ngselect,countryListDropdown,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_currentSpouseChildrenForBeneficiary,Current Spouse's Children,Q_2824,quest_version_3,currentSpouseChildren_DateOfBirth,Date of Birth,date,ev-ngdatepicker,,,,,,,,,,,,,,,,,,,,,,,,,,form-field-horizontal,question-label  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_currentSpouseChildrenForBeneficiary,Current Spouse's Children,Q_2825,quest_version_3,currentSpouseChildren_Gender,Gender,string,radio,genderRadioButton,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_currentSpouseChildrenForBeneficiary,Current Spouse's Children,Q_2826,quest_version_3,currentSpouseChildren_CountryOfPhysicalAddress,In what country is this child's physical address?,string,ev-ngselect,countryListDropdown,TRUE,,EmployerCountrySelectionRule,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_currentSpouseChildrenForBeneficiary,Current Spouse's Children,Q_2827,quest_version_3,currentSpouseChildren_Street,Street Number and Name,string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,3256 Commercial Street,"To avoid any mailing problems, EasyVisa recommends spelling out your street descriptor (Street, Avenue, Road, Drive, Boulevard, Way, Court, etc)"
Sec_familyInformationForBeneficiary,Family Information,SubSec_currentSpouseChildrenForBeneficiary,Current Spouse's Children,Q_2828,quest_version_3,currentSpouseChildren_DoesAddressHasSecondaryDesc,"Does your address have a secondary description (i.e. apartment, suite, or floor)?",string,radio,yesNoRadioButton,TRUE,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_currentSpouseChildrenForBeneficiary,Current Spouse's Children,Q_2829,quest_version_3,currentSpouseChildren_SecondayAddressDesc,What is the secondary address description?,string,radio,secondaryAddressDescRadioButton,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_currentSpouseChildrenForBeneficiary,Current Spouse's Children,Q_2830,quest_version_3,currentSpouseChildren_Apartment,Apartment/Suite/Floor,string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,"i.e. 3B, 18, 2nd etc.",
Sec_familyInformationForBeneficiary,Family Information,SubSec_currentSpouseChildrenForBeneficiary,Current Spouse's Children,Q_2831,quest_version_3,currentSpouseChildren_City,City/Town/Village,string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_currentSpouseChildrenForBeneficiary,Current Spouse's Children,Q_2832,quest_version_3,currentSpouseChildren_State,State,string,ev-ngselect,stateListDropdown,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_currentSpouseChildrenForBeneficiary,Current Spouse's Children,Q_2833,quest_version_3,currentSpouseChildren_Territory,Province/State/Territory/Prefecture/Parish,string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_currentSpouseChildrenForBeneficiary,Current Spouse's Children,Q_2834,quest_version_3,currentSpouseChildren_ZipCode,ZIP Code,number,ev-numberinput,,,,,,,,,,,,,NumberInputAttributeRule,5,NumberInputAnswerCompletionRule,5,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_currentSpouseChildrenForBeneficiary,Current Spouse's Children,Q_2835,quest_version_3,currentSpouseChildren_PostalCode,Postal Code,string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_priorSpousesForBeneficiary,Prior Spouses,Q_2840,quest_version_3,priorSpousesForBeneficiary_GivenName,Given Name (First name),string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,"Do NOT use honorific title prefixes (e.g. Dr., Mr. Mrs. Esq.) in the first name field."
Sec_familyInformationForBeneficiary,Family Information,SubSec_priorSpousesForBeneficiary,Prior Spouses,Q_2841,quest_version_3,priorSpousesForBeneficiary_MiddleName,Middle Name (Do Not Abbreviate),string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,"Unless your middle name is only one initial, then you must spell out your name out in its entirety.<br/><br/>If you use your maiden name as your middle name, then enter it here. "
Sec_familyInformationForBeneficiary,Family Information,SubSec_priorSpousesForBeneficiary,Prior Spouses,Q_2842,quest_version_3,priorSpousesForBeneficiary_LastName,Family Name/Last Name/Surname,string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_priorSpousesForBeneficiary,Prior Spouses,Q_2843,quest_version_3,priorSpousesForBeneficiary_DateOfBirth,What is this Prior Spouse's Date of birth?,date,ev-ngdatepicker,,,,,,,,,,,,,,,,,,,,,,,,,,form-field-horizontal,question-label  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_priorSpousesForBeneficiary,Prior Spouses,Q_2844,quest_version_3,priorSpousesForBeneficiary_HowDidMarriageEnd,How did this marriage end?,string,radio,marriageEndRadioButton,TRUE,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_priorSpousesForBeneficiary,Prior Spouses,Q_2845,quest_version_3,priorSpousesForBeneficiary_MarriageTakenPlace,Where did this marriage take place?,string,input,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_priorSpousesForBeneficiary,Prior Spouses,Q_2846,quest_version_3,priorSpousesForBeneficiary_CityOfMarriageTaken,In what city or town did the marriage take place?,string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_priorSpousesForBeneficiary,Prior Spouses,Q_2847,quest_version_3,priorSpousesForBeneficiary_stateOfMarriageTaken,In what state or province did the marriage take place?,string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_priorSpousesForBeneficiary,Prior Spouses,Q_2848,quest_version_3,priorSpousesForBeneficiary_CountryOfMarriageTaken,In what country did the marriage take place?,string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_priorSpousesForBeneficiary,Prior Spouses,Q_2849,quest_version_3,priorSpousesForBeneficiary_dateOfDeathOnCertificate,Date of death of this spouse as listed on death certificate,date,ev-ngdatepicker,,TRUE,,AutoFillDateMarriageEndedRule,Sec_familyInformationForBeneficiary/SubSec_priorSpousesForBeneficiary/Q_2851,,,,,,,,,,,,,,,,,,,,,form-field-horizontal,question-label  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_priorSpousesForBeneficiary,Prior Spouses,Q_2850,quest_version_3,priorSpousesForBeneficiary_DateOfMarriage,Date of Marriage,date,ev-ngdatepicker,,,,,,,,,,,,,,,,,,,,,,,,,,form-field-horizontal,question-label  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_priorSpousesForBeneficiary,Prior Spouses,Q_2851,quest_version_3,priorSpousesForBeneficiary_DateOfMarriageEnded,Date Marriage Ended,date,ev-ngdatepicker,,,,,,,,,,,,,,,,,,,,,,,,,,form-field-horizontal,question-label  ,,,,"This is the date you became legally divorced, not when you separated, and not when you might have begun living separately."
Sec_familyInformationForBeneficiary,Family Information,SubSec_priorSpousesForBeneficiary,Prior Spouses,Q_2852,quest_version_3,priorSpousesForBeneficiary_CityOfMarriageEnded,In what city or town did the marriage legally end?,string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_priorSpousesForBeneficiary,Prior Spouses,Q_2853,quest_version_3,priorSpousesForBeneficiary_stateOfMarriageEnded,In what state or province did the marriage legally end?,string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_priorSpousesForBeneficiary,Prior Spouses,Q_2854,quest_version_3,priorSpousesForBeneficiary_CountryOfMarriageEnded,In what country did the marriage legally end?,string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_dependentsForBeneficiary,Dependents,Q_2859,quest_version_3,dependentsForBeneficiary_DoYouHaveAnyDependents,Do you have any dependents (including children you claim as a dependents)?,string,radio,yesNoRadioButton,TRUE,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_dependentsForBeneficiary,Dependents,Q_2860,quest_version_3,dependentsForBeneficiary_FirstName,Given Name (First name),string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,"Do NOT use honorific title prefixes (e.g. Dr., Mr. Mrs. Esq.) in the first name field."
Sec_familyInformationForBeneficiary,Family Information,SubSec_dependentsForBeneficiary,Dependents,Q_2861,quest_version_3,dependentsForBeneficiary_MiddleName,Middle Name (Do Not Abbreviate),string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,"Unless your middle name is only one initial, then you must spell out your name out in its entirety.<br/><br/>If you use your maiden name as your middle name, then enter it here. "
Sec_familyInformationForBeneficiary,Family Information,SubSec_dependentsForBeneficiary,Dependents,Q_2862,quest_version_3,dependentsForBeneficiary_LastName,Family Name/Last Name/Surname,string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_dependentsForBeneficiary,Dependents,Q_2863,quest_version_3,dependentsForBeneficiary_Relationship,What is this dependent's relationship to you?,string,ev-ngselect,dependentRelationshipDropdown,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_dependentsForBeneficiary,Dependents,Q_2864,quest_version_3,dependentsForBeneficiary_Gender,Gender,string,radio,genderRadioButton,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_dependentsForBeneficiary,Dependents,Q_2865,quest_version_3,dependentsForBeneficiary_CountryOfBirth,Country of Birth,string,ev-ngselect,countryListDropdown,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_dependentsForBeneficiary,Dependents,Q_2866,quest_version_3,dependentsForBeneficiary_CountryOfCitizenship,Country of Citizenship,string,ev-ngselect,countryListDropdown,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_dependentsForBeneficiary,Dependents,Q_2867,quest_version_3,dependentsForBeneficiary_DateOfBirth,Date of Birth,date,ev-ngdatepicker,,,,,,,,,,,,,,,,,,,,,,,,,,form-field-horizontal,question-label  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_dependentsForBeneficiary,Dependents,Q_2868,quest_version_3,dependentsForBeneficiary_CountryOfPhysicalAddress,In what country is this child's physical address?,string,ev-ngselect,countryListDropdown,TRUE,,EmployerCountrySelectionRule,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_dependentsForBeneficiary,Dependents,Q_2869,quest_version_3,dependentsForBeneficiary_SteerName,Street Number and Name,string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,3256 Commercial Street,"To avoid any mailing problems, EasyVisa recommends spelling out your street descriptor (Street, Avenue, Road, Drive, Boulevard, Way, Court, etc)"
Sec_familyInformationForBeneficiary,Family Information,SubSec_dependentsForBeneficiary,Dependents,Q_2870,quest_version_3,dependentsForBeneficiary_DoesHaveSecondaryAddressDesc,"Does your address have a secondary description (i.e. apartment, suite, or floor)?",string,radio,yesNoRadioButton,TRUE,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_dependentsForBeneficiary,Dependents,Q_2871,quest_version_3,dependentsForBeneficiary_SecondaryAddressDesc,What is the secondary address description?,string,radio,secondaryAddressDescRadioButton,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_dependentsForBeneficiary,Dependents,Q_2872,quest_version_3,dependentsForBeneficiary_Apartment,Apartment/Suite/Floor,string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,"i.e. 3B, 18, 2nd etc.",
Sec_familyInformationForBeneficiary,Family Information,SubSec_dependentsForBeneficiary,Dependents,Q_2873,quest_version_3,dependentsForBeneficiary_City,City/Town/Village,string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_dependentsForBeneficiary,Dependents,Q_2874,quest_version_3,dependentsForBeneficiary_State,State,string,ev-ngselect,stateListDropdown,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_dependentsForBeneficiary,Dependents,Q_2875,quest_version_3,dependentsForBeneficiary_Territory,Province/State/Territory/Prefecture/Parish,string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_dependentsForBeneficiary,Dependents,Q_2876,quest_version_3,dependentsForBeneficiary_ZipCode,ZIP Code,number,ev-numberinput,,,,,,,,,,,,,NumberInputAttributeRule,5,NumberInputAnswerCompletionRule,5,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_dependentsForBeneficiary,Dependents,Q_2877,quest_version_3,dependentsForBeneficiary_PostalCode,Postal Code,string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_parent1ForBeneficiary,Parent 1,Q_2881,quest_version_3,parent1ForBeneficiary_HeaderText,"If your parents (Parent 1 and Parent 2) are a man and a woman, then please enter your father's information into the Parent 1 section and enter your mother's information into the Parent 2.",string,label,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",sub-section-info  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_parent1ForBeneficiary,Parent 1,Q_2882,quest_version_3,parent1ForBeneficiary_parentNameSameAsTheirBirthName,Is this parent's current name the same as their birth name?,string,radio,yesNoRadioButton,TRUE,,AutoPopulateParentBirthNameRule,Parent 1,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_parent1ForBeneficiary,Parent 1,Q_2883,quest_version_3,parent1ForBeneficiary_GivenName,Given Name (First name),string,input,,TRUE,,AutoSyncParentBirthNameRule,Sec_familyInformationForBeneficiary/SubSec_parent1ForBeneficiary/Q_2882;Sec_familyInformationForBeneficiary/SubSec_parent1ForBeneficiary/Q_2886,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,"Do NOT use honorific title prefixes (e.g. Dr., Mr. Mrs. Esq.) in the first name field."
Sec_familyInformationForBeneficiary,Family Information,SubSec_parent1ForBeneficiary,Parent 1,Q_2884,quest_version_3,parent1ForBeneficiary_MiddleName,Middle Name (Do Not Abbreviate),string,input,,TRUE,,AutoSyncParentBirthNameRule,Sec_familyInformationForBeneficiary/SubSec_parent1ForBeneficiary/Q_2882;Sec_familyInformationForBeneficiary/SubSec_parent1ForBeneficiary/Q_2887,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,"Unless your middle name is only one initial, then you must spell out your name out in its entirety.<br/><br/>If you use your maiden name as your middle name, then enter it here. "
Sec_familyInformationForBeneficiary,Family Information,SubSec_parent1ForBeneficiary,Parent 1,Q_2885,quest_version_3,parent1ForBeneficiary_LastName,Family Name/Last Name/Surname,string,input,,TRUE,,AutoSyncParentBirthNameRule,Sec_familyInformationForBeneficiary/SubSec_parent1ForBeneficiary/Q_2882;Sec_familyInformationForBeneficiary/SubSec_parent1ForBeneficiary/Q_2888,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_parent1ForBeneficiary,Parent 1,Q_2886,quest_version_3,parent1ForBeneficiary_GivenNameAtBirth,Given Name (First name) at birth,string,input,,,,,,,,,,,,,,,,,AutoSyncParentNameFieldValidationRule,Sec_familyInformationForBeneficiary/SubSec_parent1ForBeneficiary/Q_2882,,,,,,,,"request,form-field-horizontal",question-label  ,,,,"Do NOT use honorific title prefixes (e.g. Dr., Mr. Mrs. Esq.) in the first name field."
Sec_familyInformationForBeneficiary,Family Information,SubSec_parent1ForBeneficiary,Parent 1,Q_2887,quest_version_3,parent1ForBeneficiary_MiddleNameAtBirth,Middle Name (Do Not Abbreviate) at birth,string,input,,,,,,,,,,,,,,,,,AutoSyncParentNameFieldValidationRule,Sec_familyInformationForBeneficiary/SubSec_parent1ForBeneficiary/Q_2882,,,,,,,,"request,form-field-horizontal",question-label  ,,,,"Unless your middle name is only one initial, then you must spell out your name out in its entirety.<br/><br/>If you use your maiden name as your middle name, then enter it here. "
Sec_familyInformationForBeneficiary,Family Information,SubSec_parent1ForBeneficiary,Parent 1,Q_2888,quest_version_3,parent1ForBeneficiary_LastNameAtBirth,Family Name/Last Name/Surname at birth,string,input,,,,,,,,,,,,,,,,,AutoSyncParentNameFieldValidationRule,Sec_familyInformationForBeneficiary/SubSec_parent1ForBeneficiary/Q_2882,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_parent1ForBeneficiary,Parent 1,Q_2889,quest_version_3,parent1ForBeneficiary_Gender,Gender,string,radio,genderRadioButton,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_parent1ForBeneficiary,Parent 1,Q_2890,quest_version_3,parent1ForBeneficiary_CountryOfBirth,Country of Birth,string,ev-ngselect,countryListDropdown,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_parent1ForBeneficiary,Parent 1,Q_2891,quest_version_3,parent1ForBeneficiary_City,City/Town/Village of Birth,string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_parent1ForBeneficiary,Parent 1,Q_2892,quest_version_3,parent1ForBeneficiary_DateOfBirth,Date of Birth,date,ev-ngdatepicker,,,,,,,,,,,,,,,,,,,,,,,,,,form-field-horizontal,question-label  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_parent1ForBeneficiary,Parent 1,Q_2893,quest_version_3,parent1ForBeneficiary_CurrentCityOfResidence,Current City/Town/Village of Residence,string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_parent1ForBeneficiary,Parent 1,Q_2894,quest_version_3,parent1ForBeneficiary_CurrentCountryOfResidence,Current Country of Residence,string,ev-ngselect,countryListDropdown,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_parent2ForBeneficiary,Parent 2,Q_2900,quest_version_3,parent2ForBeneficiary_parentNameSameAsTheirBirthName,Is this parent's current name the same as their birth name?,string,radio,yesNoRadioButton,TRUE,,AutoPopulateParentBirthNameRule,Parent 2,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_familyInformationForBeneficiary,Family Information,SubSec_parent2ForBeneficiary,Parent 2,Q_2901,quest_version_3,parent2ForBeneficiary_GivenName,Given Name (First name),string,input,,TRUE,,AutoSyncParentBirthNameRule,Sec_familyInformationForBeneficiary/SubSec_parent2ForBeneficiary/Q_2900;Sec_familyInformationForBeneficiary/SubSec_parent2ForBeneficiary/Q_2904,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,"Do NOT use honorific title prefixes (e.g. Dr., Mr. Mrs. Esq.) in the first name field."
Sec_familyInformationForBeneficiary,Family Information,SubSec_parent2ForBeneficiary,Parent 2,Q_2902,quest_version_3,parent2ForBeneficiary_MiddleName,Middle Name (Do Not Abbreviate),string,input,,TRUE,,AutoSyncParentBirthNameRule,Sec_familyInformationForBeneficiary/SubSec_parent2ForBeneficiary/Q_2900;Sec_familyInformationForBeneficiary/SubSec_parent2ForBeneficiary/Q_2905,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,"Unless your middle name is only one initial, then you must spell out your name out in its entirety.<br/><br/>If you use your maiden name as your middle name, then enter it here. "
